year,raceName,driverName,constructorName,championshipPosition,championshipPoints,q1,q2,q3,grid,positionOrder,practiceTime
2021,Saudi Arabian Grand Prix,GAS,AlphaTauri,9,100.0,88.401,88.314,88.125,6,6,90.401
2021,Saudi Arabian Grand Prix,TSU,AlphaTauri,14,20.0,88.503,88.22200000000001,88.44200000000001,8,14,90.503
2021,Abu Dhabi Grand Prix,GAS,AlphaTauri,9,110.0,83.489,84.043,-1.0,12,5,85.489
2021,Abu Dhabi Grand Prix,TSU,AlphaTauri,14,32.0,83.428,83.404,83.22,8,4,85.428
2022,Bahrain Grand Prix,GAS,AlphaTauri,20,0.0,92.096,91.635,92.338,10,20,94.096
2022,Bahrain Grand Prix,TSU,AlphaTauri,8,4.0,92.75,-1.0,-1.0,16,8,94.75
2022,Saudi Arabian Grand Prix,GAS,AlphaTauri,12,4.0,89.89099999999999,89.418,89.254,9,8,91.89099999999999
2022,Saudi Arabian Grand Prix,TSU,AlphaTauri,11,4.0,-1.0,-1.0,-1.0,19,19,1.0
2022,Australian Grand Prix,GAS,AlphaTauri,12,6.0,79.58,79.226,-1.0,11,9,81.58
2022,Australian Grand Prix,TSU,AlphaTauri,13,4.0,79.742,79.424,-1.0,13,15,81.742
2022,Emilia Romagna Grand Prix,GAS,AlphaTauri,13,6.0,80.732,-1.0,-1.0,17,12,82.732
2022,Emilia Romagna Grand Prix,TSU,AlphaTauri,12,10.0,80.474,-1.0,-1.0,12,7,82.474
2022,Miami Grand Prix,GAS,AlphaTauri,13,6.0,90.779,90.128,89.69,7,18,92.779
2022,Miami Grand Prix,TSU,AlphaTauri,12,10.0,90.485,90.031,89.932,9,12,92.485
2022,Spanish Grand Prix,GAS,AlphaTauri,13,6.0,80.719,80.861,-1.0,14,13,82.719
2022,Spanish Grand Prix,TSU,AlphaTauri,11,11.0,80.707,80.639,-1.0,13,10,82.707
2022,Monaco Grand Prix,GAS,AlphaTauri,14,6.0,73.66,-1.0,-1.0,17,11,75.66
2022,Monaco Grand Prix,TSU,AlphaTauri,12,11.0,73.11,72.797,-1.0,11,17,75.11
2022,Azerbaijan Grand Prix,GAS,AlphaTauri,10,16.0,103.268,103.12899999999999,102.845,6,5,105.268
2022,Azerbaijan Grand Prix,TSU,AlphaTauri,15,11.0,103.595,103.376,103.056,8,13,105.595
2022,Canadian Grand Prix,GAS,AlphaTauri,11,16.0,94.49199999999999,-1.0,-1.0,15,14,96.49199999999999
2022,Canadian Grand Prix,TSU,AlphaTauri,15,11.0,96.575,-1.0,-1.0,20,18,98.575
2022,British Grand Prix,GAS,AlphaTauri,11,16.0,101.68,103.702,-1.0,11,16,103.68
2022,British Grand Prix,TSU,AlphaTauri,15,11.0,101.893,104.311,-1.0,13,14,103.893
2022,Austrian Grand Prix,GAS,AlphaTauri,13,16.0,66.589,66.16,-1.0,14,15,68.589
2022,Austrian Grand Prix,TSU,AlphaTauri,16,11.0,66.463,66.851,-1.0,16,16,68.463
2022,French Grand Prix,GAS,AlphaTauri,13,16.0,93.439,-1.0,-1.0,14,12,95.439
2022,French Grand Prix,TSU,AlphaTauri,16,11.0,93.394,92.836,92.78,8,20,95.394
2022,Hungarian Grand Prix,GAS,AlphaTauri,13,16.0,79.527,-1.0,-1.0,0,12,81.527
2022,Hungarian Grand Prix,TSU,AlphaTauri,16,11.0,79.24,-1.0,-1.0,16,19,81.24
2022,Belgian Grand Prix,GAS,AlphaTauri,14,18.0,106.18299999999999,105.827,-1.0,0,9,108.18299999999999
2022,Belgian Grand Prix,TSU,AlphaTauri,16,11.0,106.69200000000001,-1.0,-1.0,0,13,108.69200000000001
2022,Dutch Grand Prix,GAS,AlphaTauri,14,18.0,71.705,71.512,-1.0,11,11,73.705
2022,Dutch Grand Prix,TSU,AlphaTauri,16,11.0,71.42699999999999,71.428,72.556,9,20,73.42699999999999
2022,Italian Grand Prix,GAS,AlphaTauri,11,22.0,82.01,82.062,82.648,5,8,84.01
2022,Italian Grand Prix,TSU,AlphaTauri,16,11.0,82.02,-1.0,-1.0,20,14,84.02
2022,Singapore Grand Prix,GAS,AlphaTauri,13,23.0,115.606,113.54599999999999,111.211,7,10,117.606
2022,Singapore Grand Prix,TSU,AlphaTauri,17,11.0,115.314,113.848,111.983,10,15,117.314
2022,Japanese Grand Prix,GAS,AlphaTauri,13,23.0,91.322,-1.0,-1.0,17,18,93.322
2022,Japanese Grand Prix,TSU,AlphaTauri,17,11.0,91.13,90.80799999999999,-1.0,13,13,93.13
2022,United States Grand Prix,GAS,AlphaTauri,14,23.0,96.577,96.74000000000001,-1.0,11,14,98.577
2022,United States Grand Prix,TSU,AlphaTauri,17,12.0,96.80799999999999,97.14699999999999,-1.0,19,10,98.80799999999999
2022,Mexico City Grand Prix,GAS,AlphaTauri,14,23.0,80.256,79.672,-1.0,14,11,82.256
2022,Mexico City Grand Prix,TSU,AlphaTauri,17,12.0,79.907,79.589,-1.0,13,20,81.907
2022,Brazilian Grand Prix,GAS,AlphaTauri,14,23.0,74.371,71.675,-1.0,10,14,76.371
2022,Brazilian Grand Prix,TSU,AlphaTauri,17,12.0,76.264,-1.0,-1.0,0,17,78.264
2022,Abu Dhabi Grand Prix,GAS,AlphaTauri,14,23.0,85.85900000000001,-1.0,-1.0,17,14,87.85900000000001
2022,Abu Dhabi Grand Prix,TSU,AlphaTauri,17,12.0,85.63,85.219,-1.0,11,11,87.63
2023,Bahrain Grand Prix,TSU,AlphaTauri,11,0.0,91.4,92.50999999999999,-1.0,14,11,95.015
2023,Bahrain Grand Prix,DEV,AlphaTauri,14,0.0,92.12100000000001,-1.0,-1.0,19,14,95.402
2023,Saudi Arabian Grand Prix,TSU,AlphaTauri,14,0.0,89.939,-1.0,-1.0,16,11,91.11
2023,Saudi Arabian Grand Prix,DEV,AlphaTauri,18,0.0,90.244,-1.0,-1.0,18,14,91.45
2023,Australian Grand Prix,TSU,AlphaTauri,16,1.0,78.471,78.099,-1.0,12,10,80.399
2023,Australian Grand Prix,DEV,AlphaTauri,20,0.0,78.45,78.33500000000001,-1.0,15,15,79.933
2023,Azerbaijan Grand Prix,TSU,AlphaTauri,16,2.0,102.23400000000001,101.569,101.581,8,10,104.137
2023,Azerbaijan Grand Prix,DEV,AlphaTauri,20,0.0,-1.0,-1.0,-1.0,18,20,103.414
2023,Miami Grand Prix,TSU,AlphaTauri,16,2.0,88.429,-1.0,-1.0,17,11,92.169
2023,Miami Grand Prix,DEV,AlphaTauri,20,0.0,88.325,88.395,-1.0,15,18,94.637
2023,Monaco Grand Prix,TSU,AlphaTauri,16,2.0,72.642,72.249,72.082,9,15,74.82
2023,Monaco Grand Prix,DEV,AlphaTauri,19,0.0,73.054,72.428,-1.0,12,12,75.083
2023,Spanish Grand Prix,TSU,AlphaTauri,16,2.0,73.862,74.477,-1.0,15,12,75.915
2023,Spanish Grand Prix,DEV,AlphaTauri,19,0.0,73.581,74.083,-1.0,14,14,75.504
2023,Canadian Grand Prix,TSU,AlphaTauri,17,2.0,82.746,-1.0,-1.0,19,14,0.0
2023,Canadian Grand Prix,DEV,AlphaTauri,19,0.0,83.137,-1.0,-1.0,17,18,92.274
2023,Austrian Grand Prix,TSU,AlphaTauri,17,2.0,65.784,-1.0,-1.0,16,19,67.784
2023,Austrian Grand Prix,DEV,AlphaTauri,20,0.0,65.974,-1.0,-1.0,0,17,67.974
2023,British Grand Prix,TSU,AlphaTauri,17,2.0,90.025,-1.0,-1.0,16,16,92.025
2023,British Grand Prix,DEV,AlphaTauri,20,0.0,90.513,-1.0,-1.0,18,17,92.513
2023,Hungarian Grand Prix,RIC,AlphaTauri,21,0.0,78.906,78.002,-1.0,13,13,0.0
2023,Hungarian Grand Prix,TSU,AlphaTauri,17,2.0,78.919,-1.0,-1.0,17,15,105.575
2023,Belgian Grand Prix,RIC,AlphaTauri,21,0.0,122.159,-1.0,-1.0,19,16,0.0
2023,Belgian Grand Prix,TSU,AlphaTauri,17,3.0,119.044,113.148,-1.0,11,10,0.0
2021,Bahrain Grand Prix,RUS,Williams,14,0.0,91.316,93.43,-1.0,15,14,93.316
2021,Bahrain Grand Prix,LAT,Williams,18,0.0,91.936,-1.0,-1.0,17,18,93.936
2021,Emilia Romagna Grand Prix,RUS,Williams,16,0.0,75.826,75.261,-1.0,12,19,77.826
2021,Emilia Romagna Grand Prix,LAT,Williams,20,0.0,75.653,75.593,-1.0,14,20,77.653
2021,Portuguese Grand Prix,RUS,Williams,17,0.0,79.797,79.10900000000001,-1.0,11,16,81.797
2021,Portuguese Grand Prix,LAT,Williams,20,0.0,80.285,-1.0,-1.0,18,18,82.285
2021,Spanish Grand Prix,RUS,Williams,17,0.0,78.445,79.154,-1.0,15,14,80.445
2021,Spanish Grand Prix,LAT,Williams,19,0.0,79.219,-1.0,-1.0,19,16,81.219
2021,Monaco Grand Prix,RUS,Williams,17,0.0,72.016,71.83,-1.0,15,14,74.016
2021,Monaco Grand Prix,LAT,Williams,18,0.0,72.366,-1.0,-1.0,18,15,74.366
2021,Azerbaijan Grand Prix,RUS,Williams,18,0.0,102.72800000000001,102.75800000000001,-1.0,15,17,104.72800000000001
2021,Azerbaijan Grand Prix,LAT,Williams,20,0.0,103.128,-1.0,-1.0,16,16,105.128
2021,French Grand Prix,RUS,Williams,17,0.0,93.06,92.065,-1.0,14,12,95.06
2021,French Grand Prix,LAT,Williams,20,0.0,93.062,-1.0,-1.0,16,18,95.062
2021,Styrian Grand Prix,RUS,Williams,17,0.0,65.033,64.671,-1.0,10,19,67.033
2021,Styrian Grand Prix,LAT,Williams,20,0.0,65.175,-1.0,-1.0,16,17,67.175
2021,Austrian Grand Prix,RUS,Williams,17,0.0,64.907,64.553,64.591,8,11,66.907
2021,Austrian Grand Prix,LAT,Williams,20,0.0,65.195,-1.0,-1.0,18,16,67.195
2021,British Grand Prix,RUS,Williams,17,0.0,87.67099999999999,87.08,86.971,12,12,89.67099999999999
2021,British Grand Prix,LAT,Williams,19,0.0,88.254,-1.0,-1.0,17,14,90.254
2021,Hungarian Grand Prix,RUS,Williams,16,4.0,77.944,-1.0,-1.0,17,8,79.944
2021,Hungarian Grand Prix,LAT,Williams,15,6.0,78.036,-1.0,-1.0,18,7,80.036
2021,Belgian Grand Prix,RUS,Williams,15,13.0,119.864,116.95,120.086,2,2,121.864
2021,Belgian Grand Prix,LAT,Williams,16,7.0,120.966,118.056,-1.0,10,9,122.966
2021,Dutch Grand Prix,RUS,Williams,15,13.0,70.382,70.332,-1.0,11,17,72.382
2021,Dutch Grand Prix,LAT,Williams,16,7.0,70.093,71.161,-1.0,0,16,72.093
2021,Italian Grand Prix,RUS,Williams,15,15.0,81.89,81.392,-1.0,14,9,83.89
2021,Italian Grand Prix,LAT,Williams,16,7.0,81.925,-1.0,-1.0,13,11,83.925
2021,Russian Grand Prix,RUS,Williams,15,16.0,108.303,106.435,102.983,3,10,110.303
2021,Russian Grand Prix,LAT,Williams,16,7.0,108.25200000000001,-1.0,-1.0,18,19,110.25200000000001
2021,Turkish Grand Prix,RUS,Williams,15,16.0,85.417,85.007,-1.0,13,15,87.417
2021,Turkish Grand Prix,LAT,Williams,16,7.0,86.086,-1.0,-1.0,15,17,88.086
2021,United States Grand Prix,RUS,Williams,15,16.0,95.74600000000001,-1.0,-1.0,20,14,97.74600000000001
2021,United States Grand Prix,LAT,Williams,16,7.0,95.995,-1.0,-1.0,14,15,97.995
2021,Mexico City Grand Prix,RUS,Williams,15,16.0,77.958,78.172,-1.0,16,16,79.958
2021,Mexico City Grand Prix,LAT,Williams,17,7.0,78.756,-1.0,-1.0,13,17,80.756
2021,São Paulo Grand Prix,RUS,Williams,15,16.0,69.953,-1.0,-1.0,17,13,71.953
2021,São Paulo Grand Prix,LAT,Williams,17,7.0,69.897,-1.0,-1.0,16,16,71.897
2021,Qatar Grand Prix,RUS,Williams,15,16.0,82.863,82.756,-1.0,15,17,84.863
2021,Qatar Grand Prix,LAT,Williams,17,7.0,83.213,-1.0,-1.0,17,19,85.213
2021,Saudi Arabian Grand Prix,RUS,Williams,15,16.0,88.926,89.054,-1.0,14,19,90.926
2021,Saudi Arabian Grand Prix,LAT,Williams,17,7.0,89.17699999999999,-1.0,-1.0,16,12,91.17699999999999
2021,Abu Dhabi Grand Prix,RUS,Williams,15,16.0,84.423,-1.0,-1.0,17,18,86.423
2021,Abu Dhabi Grand Prix,LAT,Williams,17,7.0,84.338,-1.0,-1.0,16,16,86.338
2022,Bahrain Grand Prix,ALB,Williams,13,0.0,92.726,92.664,-1.0,14,13,94.726
2022,Bahrain Grand Prix,LAT,Williams,16,0.0,93.634,-1.0,-1.0,20,16,95.634
2022,Saudi Arabian Grand Prix,ALB,Williams,18,0.0,90.492,-1.0,-1.0,16,14,92.492
2022,Saudi Arabian Grand Prix,LAT,Williams,20,0.0,91.81700000000001,-1.0,-1.0,18,18,93.81700000000001
2022,Australian Grand Prix,ALB,Williams,16,1.0,80.135,-1.0,-1.0,20,10,82.135
2022,Australian Grand Prix,LAT,Williams,20,0.0,81.372,-1.0,-1.0,18,16,83.372
2022,Emilia Romagna Grand Prix,ALB,Williams,17,1.0,-1.0,-1.0,-1.0,18,11,1.0
2022,Emilia Romagna Grand Prix,LAT,Williams,21,0.0,81.971,-1.0,-1.0,19,16,83.971
2022,Miami Grand Prix,ALB,Williams,15,3.0,91.26599999999999,-1.0,-1.0,18,9,93.26599999999999
2022,Miami Grand Prix,LAT,Williams,21,0.0,91.325,-1.0,-1.0,19,14,93.325
2022,Spanish Grand Prix,ALB,Williams,16,3.0,81.645,-1.0,-1.0,18,18,83.645
2022,Spanish Grand Prix,LAT,Williams,21,0.0,81.91499999999999,-1.0,-1.0,19,16,83.91499999999999
2022,Monaco Grand Prix,ALB,Williams,16,3.0,73.611,-1.0,-1.0,16,18,75.611
2022,Monaco Grand Prix,LAT,Williams,21,0.0,74.403,-1.0,-1.0,19,15,76.403
2022,Azerbaijan Grand Prix,ALB,Williams,16,3.0,104.719,-1.0,-1.0,17,12,106.719
2022,Azerbaijan Grand Prix,LAT,Williams,21,0.0,105.36699999999999,-1.0,-1.0,18,15,107.36699999999999
2022,Canadian Grand Prix,ALB,Williams,17,3.0,94.047,86.858,-1.0,12,13,96.047
2022,Canadian Grand Prix,LAT,Williams,21,0.0,95.66,-1.0,-1.0,18,16,97.66
2022,British Grand Prix,ALB,Williams,18,3.0,102.078,-1.0,-1.0,16,20,104.078
2022,British Grand Prix,LAT,Williams,20,0.0,101.99799999999999,103.273,123.095,10,12,103.99799999999999
2022,Austrian Grand Prix,ALB,Williams,18,3.0,66.516,66.23,-1.0,15,12,68.516
2022,Austrian Grand Prix,LAT,Williams,20,0.0,67.003,-1.0,-1.0,17,19,69.003
2022,French Grand Prix,ALB,Williams,19,3.0,93.423,93.307,-1.0,13,13,95.423
2022,French Grand Prix,LAT,Williams,20,0.0,93.794,-1.0,-1.0,18,17,95.794
2022,Hungarian Grand Prix,ALB,Williams,19,3.0,79.256,-1.0,-1.0,17,17,81.256
2022,Hungarian Grand Prix,LAT,Williams,20,0.0,79.57,-1.0,-1.0,19,18,81.57
2022,Belgian Grand Prix,ALB,Williams,18,4.0,105.672,105.675,105.837,6,10,107.672
2022,Belgian Grand Prix,LAT,Williams,20,0.0,106.40100000000001,-1.0,-1.0,11,18,108.40100000000001
2022,Dutch Grand Prix,ALB,Williams,19,4.0,71.695,71.80199999999999,-1.0,15,12,73.695
2022,Dutch Grand Prix,LAT,Williams,20,0.0,73.353,-1.0,-1.0,20,18,75.353
2022,Italian Grand Prix,LAT,Williams,21,0.0,82.587,-1.0,-1.0,10,15,84.587
2022,Italian Grand Prix,DEV,Williams,20,2.0,82.56700000000001,82.471,-1.0,8,9,84.56700000000001
2022,Singapore Grand Prix,ALB,Williams,19,4.0,116.985,-1.0,-1.0,18,17,118.985
2022,Singapore Grand Prix,LAT,Williams,21,0.0,117.532,-1.0,-1.0,19,19,119.532
2022,Japanese Grand Prix,ALB,Williams,19,4.0,91.311,-1.0,-1.0,16,20,93.311
2022,Japanese Grand Prix,LAT,Williams,20,2.0,91.511,-1.0,-1.0,20,9,93.511
2022,United States Grand Prix,ALB,Williams,19,4.0,96.932,96.368,-1.0,8,13,98.932
2022,United States Grand Prix,LAT,Williams,20,2.0,97.244,-1.0,-1.0,17,17,99.244
2022,Mexico City Grand Prix,ALB,Williams,19,4.0,80.85900000000001,-1.0,-1.0,17,12,82.85900000000001
2022,Mexico City Grand Prix,LAT,Williams,20,2.0,81.167,-1.0,-1.0,18,18,83.167
2022,Brazilian Grand Prix,ALB,Williams,19,4.0,74.324,71.631,-1.0,19,15,76.324
2022,Brazilian Grand Prix,LAT,Williams,20,2.0,75.095,-1.0,-1.0,18,16,77.095
2022,Abu Dhabi Grand Prix,ALB,Williams,19,4.0,86.02799999999999,-1.0,-1.0,19,13,88.02799999999999
2022,Abu Dhabi Grand Prix,LAT,Williams,20,2.0,86.054,-1.0,-1.0,20,19,88.054
2023,Bahrain Grand Prix,ALB,Williams,10,1.0,91.461,-1.0,-1.0,15,10,96.018
2023,Bahrain Grand Prix,SAR,Williams,12,0.0,91.652,-1.0,-1.0,16,12,95.749
2023,Saudi Arabian Grand Prix,ALB,Williams,13,1.0,89.994,-1.0,-1.0,17,19,91.03
2023,Saudi Arabian Grand Prix,SAR,Williams,16,0.0,128.51,-1.0,-1.0,20,16,91.922
2023,Australian Grand Prix,ALB,Williams,18,1.0,77.962,77.761,77.60900000000001,8,19,79.766
2023,Australian Grand Prix,SAR,Williams,19,0.0,78.557,-1.0,-1.0,18,16,80.074
2023,Azerbaijan Grand Prix,ALB,Williams,17,1.0,102.17099999999999,101.818,-1.0,12,12,103.628
2023,Azerbaijan Grand Prix,SAR,Williams,19,0.0,102.24199999999999,102.39500000000001,-1.0,14,16,104.9
2023,Miami Grand Prix,ALB,Williams,18,1.0,88.23400000000001,87.795,-1.0,11,14,91.903
2023,Miami Grand Prix,SAR,Williams,19,0.0,88.577,-1.0,-1.0,20,20,92.619
2023,Monaco Grand Prix,ALB,Williams,18,1.0,72.706,72.527,-1.0,13,14,74.666
2023,Monaco Grand Prix,SAR,Williams,20,0.0,73.113,-1.0,-1.0,16,18,75.557
2023,Spanish Grand Prix,ALB,Williams,18,1.0,74.063,-1.0,-1.0,18,16,76.63
2023,Spanish Grand Prix,SAR,Williams,20,0.0,74.699,-1.0,-1.0,20,20,76.506
2023,Canadian Grand Prix,ALB,Williams,12,7.0,81.938,78.725,-1.0,9,7,0.0
2023,Canadian Grand Prix,SAR,Williams,20,0.0,83.337,-1.0,-1.0,18,20,109.568
2023,Austrian Grand Prix,ALB,Williams,13,7.0,65.673,65.387,65.82300000000001,10,11,67.673
2023,Austrian Grand Prix,SAR,Williams,19,0.0,65.94800000000001,-1.0,-1.0,18,13,67.94800000000001
2023,British Grand Prix,ALB,Williams,13,11.0,89.46600000000001,88.06700000000001,87.53,8,8,91.46600000000001
2023,British Grand Prix,SAR,Williams,19,0.0,89.873,89.031,-1.0,14,11,91.873
2023,Hungarian Grand Prix,ALB,Williams,13,11.0,78.917,-1.0,-1.0,16,11,104.854
2023,Hungarian Grand Prix,SAR,Williams,19,0.0,79.248,-1.0,-1.0,20,18,101.416
2023,Belgian Grand Prix,ALB,Williams,13,11.0,120.314,-1.0,-1.0,15,14,0.0
2023,Belgian Grand Prix,SAR,Williams,19,0.0,121.535,-1.0,-1.0,18,17,0.0
2021,Bahrain Grand Prix,MSC,Haas F1 Team,16,0.0,92.449,-1.0,-1.0,18,16,94.449
2021,Bahrain Grand Prix,MAZ,Haas F1 Team,20,0.0,93.273,-1.0,-1.0,19,20,95.273
2021,Emilia Romagna Grand Prix,MSC,Haas F1 Team,18,0.0,76.279,-1.0,-1.0,18,16,78.279
2021,Emilia Romagna Grand Prix,MAZ,Haas F1 Team,19,0.0,76.797,-1.0,-1.0,19,17,78.797
2021,Portuguese Grand Prix,MSC,Haas F1 Team,18,0.0,80.452,-1.0,-1.0,19,17,82.452
2021,Portuguese Grand Prix,MAZ,Haas F1 Team,19,0.0,80.912,-1.0,-1.0,20,19,82.912
2021,Spanish Grand Prix,MSC,Haas F1 Team,18,0.0,79.117,-1.0,-1.0,18,18,81.117
2021,Spanish Grand Prix,MAZ,Haas F1 Team,20,0.0,79.807,-1.0,-1.0,20,19,81.807
2021,Monaco Grand Prix,MAZ,Haas F1 Team,20,0.0,72.958,-1.0,-1.0,19,17,74.958
2021,Azerbaijan Grand Prix,MSC,Haas F1 Team,17,0.0,104.158,-1.0,-1.0,17,13,106.158
2021,Azerbaijan Grand Prix,MAZ,Haas F1 Team,19,0.0,104.238,-1.0,-1.0,18,14,106.238
2021,French Grand Prix,MSC,Haas F1 Team,18,0.0,92.94200000000001,-1.0,-1.0,15,19,94.94200000000001
2021,French Grand Prix,MAZ,Haas F1 Team,19,0.0,93.554,-1.0,-1.0,18,20,95.554
2021,Styrian Grand Prix,MSC,Haas F1 Team,18,0.0,66.041,-1.0,-1.0,19,16,68.041
2021,Styrian Grand Prix,MAZ,Haas F1 Team,19,0.0,66.19200000000001,-1.0,-1.0,20,18,68.19200000000001
2021,Austrian Grand Prix,MSC,Haas F1 Team,18,0.0,65.42699999999999,-1.0,-1.0,19,18,67.42699999999999
2021,Austrian Grand Prix,MAZ,Haas F1 Team,19,0.0,65.951,-1.0,-1.0,20,19,67.951
2021,British Grand Prix,MSC,Haas F1 Team,18,0.0,88.738,-1.0,-1.0,18,18,90.738
2021,British Grand Prix,MAZ,Haas F1 Team,20,0.0,89.051,-1.0,-1.0,19,17,91.051
2021,Hungarian Grand Prix,MSC,Haas F1 Team,19,0.0,-1.0,-1.0,-1.0,20,12,1.0
2021,Hungarian Grand Prix,MAZ,Haas F1 Team,20,0.0,78.922,-1.0,-1.0,19,14,80.922
2021,Belgian Grand Prix,MSC,Haas F1 Team,19,0.0,123.973,-1.0,-1.0,17,16,125.973
2021,Belgian Grand Prix,MAZ,Haas F1 Team,20,0.0,124.939,-1.0,-1.0,18,17,126.939
2021,Dutch Grand Prix,MSC,Haas F1 Team,19,0.0,71.387,-1.0,-1.0,17,18,73.387
2021,Dutch Grand Prix,MAZ,Haas F1 Team,20,0.0,71.875,-1.0,-1.0,18,20,73.875
2021,Italian Grand Prix,MSC,Haas F1 Team,19,0.0,82.248,-1.0,-1.0,18,15,84.248
2021,Italian Grand Prix,MAZ,Haas F1 Team,21,0.0,82.71600000000001,-1.0,-1.0,16,16,84.71600000000001
2021,Russian Grand Prix,MSC,Haas F1 Team,19,0.0,109.83,-1.0,-1.0,14,20,111.83
2021,Russian Grand Prix,MAZ,Haas F1 Team,21,0.0,113.76400000000001,-1.0,-1.0,15,18,115.76400000000001
2021,Turkish Grand Prix,MSC,Haas F1 Team,19,0.0,85.555,85.2,-1.0,14,19,87.555
2021,Turkish Grand Prix,MAZ,Haas F1 Team,21,0.0,88.449,-1.0,-1.0,18,20,90.449
2021,United States Grand Prix,MSC,Haas F1 Team,19,0.0,96.499,-1.0,-1.0,16,16,98.499
2021,United States Grand Prix,MAZ,Haas F1 Team,21,0.0,96.79599999999999,-1.0,-1.0,17,17,98.79599999999999
2021,Mexico City Grand Prix,MSC,Haas F1 Team,19,0.0,78.858,-1.0,-1.0,14,19,80.858
2021,Mexico City Grand Prix,MAZ,Haas F1 Team,21,0.0,79.303,-1.0,-1.0,15,18,81.303
2021,São Paulo Grand Prix,MSC,Haas F1 Team,19,0.0,70.32900000000001,-1.0,-1.0,18,18,72.32900000000001
2021,São Paulo Grand Prix,MAZ,Haas F1 Team,21,0.0,70.589,-1.0,-1.0,19,17,72.589
2021,Qatar Grand Prix,MSC,Haas F1 Team,19,0.0,83.407,-1.0,-1.0,19,16,85.407
2021,Qatar Grand Prix,MAZ,Haas F1 Team,21,0.0,85.85900000000001,-1.0,-1.0,20,18,87.85900000000001
2021,Saudi Arabian Grand Prix,MSC,Haas F1 Team,19,0.0,89.464,-1.0,-1.0,19,20,91.464
2021,Saudi Arabian Grand Prix,MAZ,Haas F1 Team,21,0.0,90.473,-1.0,-1.0,20,18,92.473
2021,Abu Dhabi Grand Prix,MSC,Haas F1 Team,19,0.0,84.906,-1.0,-1.0,19,14,86.906
2021,Abu Dhabi Grand Prix,MAZ,Haas F1 Team,21,0.0,85.685,-1.0,-1.0,20,20,87.685
2022,Bahrain Grand Prix,MAG,Haas F1 Team,5,10.0,91.955,91.461,91.80799999999999,7,5,93.955
2022,Bahrain Grand Prix,MSC,Haas F1 Team,11,0.0,92.38,91.998,-1.0,12,11,94.38
2022,Saudi Arabian Grand Prix,MAG,Haas F1 Team,8,12.0,89.831,89.54599999999999,89.588,10,9,91.831
2022,Saudi Arabian Grand Prix,MSC,Haas F1 Team,15,0.0,90.167,89.92,-1.0,0,20,92.167
2022,Australian Grand Prix,MAG,Haas F1 Team,9,12.0,80.254,-1.0,-1.0,16,14,82.254
2022,Australian Grand Prix,MSC,Haas F1 Team,17,0.0,80.104,80.465,-1.0,15,13,82.104
2022,Emilia Romagna Grand Prix,MAG,Haas F1 Team,10,15.0,80.14699999999999,79.902,89.164,8,9,82.14699999999999
2022,Emilia Romagna Grand Prix,MSC,Haas F1 Team,19,0.0,80.422,80.916,-1.0,10,17,82.422
2022,Miami Grand Prix,MAG,Haas F1 Team,10,15.0,90.975,-1.0,-1.0,16,16,92.975
2022,Miami Grand Prix,MSC,Haas F1 Team,19,0.0,90.645,90.423,-1.0,15,15,92.645
2022,Spanish Grand Prix,MAG,Haas F1 Team,10,15.0,80.227,79.81,79.682,8,17,82.227
2022,Spanish Grand Prix,MSC,Haas F1 Team,19,0.0,80.68299999999999,80.436,80.368,10,14,82.68299999999999
2022,Monaco Grand Prix,MAG,Haas F1 Team,10,15.0,73.069,72.92099999999999,-1.0,13,20,75.069
2022,Monaco Grand Prix,MSC,Haas F1 Team,19,0.0,73.469,73.081,-1.0,15,19,75.469
2022,Azerbaijan Grand Prix,MAG,Haas F1 Team,12,15.0,104.643,-1.0,-1.0,16,17,106.643
2022,Azerbaijan Grand Prix,MSC,Haas F1 Team,19,0.0,105.775,-1.0,-1.0,20,14,107.775
2022,Canadian Grand Prix,MAG,Haas F1 Team,12,15.0,92.957,86.254,82.96000000000001,5,17,94.957
2022,Canadian Grand Prix,MSC,Haas F1 Team,19,0.0,93.707,85.684,83.356,6,19,95.707
2022,British Grand Prix,MAG,Haas F1 Team,12,16.0,102.15899999999999,-1.0,-1.0,17,10,104.15899999999999
2022,British Grand Prix,MSC,Haas F1 Team,17,4.0,102.708,-1.0,-1.0,19,8,104.708
2022,Austrian Grand Prix,MAG,Haas F1 Team,11,22.0,66.366,65.894,65.879,7,8,68.366
2022,Austrian Grand Prix,MSC,Haas F1 Team,15,12.0,66.405,66.151,66.011,9,6,68.405
2022,French Grand Prix,MAG,Haas F1 Team,11,22.0,92.756,92.649,-1.0,20,18,94.756
2022,French Grand Prix,MSC,Haas F1 Team,15,12.0,93.701,-1.0,-1.0,17,15,95.701
2022,Hungarian Grand Prix,MAG,Haas F1 Team,11,22.0,78.993,78.825,-1.0,13,16,80.993
2022,Hungarian Grand Prix,MSC,Haas F1 Team,15,12.0,79.164,79.202,-1.0,15,14,81.164
2022,Belgian Grand Prix,MAG,Haas F1 Team,11,22.0,106.557,-1.0,-1.0,12,16,108.557
2022,Belgian Grand Prix,MSC,Haas F1 Team,15,12.0,106.342,107.718,-1.0,19,17,108.342
2022,Dutch Grand Prix,MAG,Haas F1 Team,11,22.0,72.319,-1.0,-1.0,18,15,74.319
2022,Dutch Grand Prix,MSC,Haas F1 Team,15,12.0,71.741,71.42,71.44200000000001,8,13,73.741
2022,Italian Grand Prix,MAG,Haas F1 Team,12,22.0,82.908,-1.0,-1.0,16,16,84.908
